orig.ident	nCount_RNA	nFeature_RNA	gender	tissue	mouse	genotype	age	exp	age_gen	percent.mt	RNA_snn_res.1	seurat_clusters	State	cellType
3xC027	1650	930	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.484848484848485	5	5	2	microglia
3xC027	2759	1261	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.398695179412831	2	2	1	microglia
3xC027	3344	1364	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.0598086124401914	13	13	6	activated microglia
3xC027	2158	1031	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	2.45597775718258	2	2	1	microglia
3xC027	1243	642	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	1.04585679806919	5	5	1	microglia
3xC027	600	318	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	2	8	8	6	microglia
3xC027	1060	614	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.283018867924528	5	5	2	microglia
3xC027	562	329	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	3.20284697508897	8	8	8	microglia
3xC027	2419	1138	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.248036378668871	2	2	1	microglia
3xC027	507	317	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.788954635108481	18	18	0	astrocyte
3xC027	614	314	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.488599348534202	6	6	6	microglia
3xC027	750	394	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.4	8	8	5	microglia
3xC027	1023	497	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.488758553274682	18	18	0	astrocyte
3xC027	2746	1339	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.400582665695557	20	20	0	endothelial
3xC027	2895	1298	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.863557858376511	2	2	2	microglia
3xC027	1424	695	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.98314606741573	4	4	2	microglia
3xC027	1440	707	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.833333333333333	9	9	2	microglia
3xC027	3460	1363	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.664739884393064	2	2	1	microglia
3xC027	761	404	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	3.28515111695138	12	12	3	microglia
3xC027	2181	896	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.36680421824851	5	5	6	microglia
3xC027	571	348	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0	12	12	5	microglia
3xC027	2401	1098	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.791336942940441	2	2	1	microglia
3xC027	2876	1270	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.869262865090403	2	2	1	microglia
3xC027	2787	1124	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.753498385360603	2	2	6	microglia
3xC027	1522	702	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.197109067017083	4	4	1	microglia
3xC027	2649	1126	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.906002265005663	2	2	1	microglia
3xC027	1668	800	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.0599520383693046	13	13	6	activated microglia
3xC027	2734	1242	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	1.06071689831748	2	2	1	microglia
3xC027	763	434	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0	3	3	9	microglia
3xC027	1892	861	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.687103594080338	9	9	9	microglia
3xC027	3435	1477	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.465793304221252	2	2	1	microglia
3xC027	2449	1208	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0	5	5	1	microglia
3xC027	2304	1053	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	1.04166666666667	13	13	6	activated microglia
3xC027	771	431	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.259403372243839	14	14	6	S100a8/9
3xC027	717	373	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.97629009762901	3	3	8	microglia
3xC027	2539	1098	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.51201260338716	2	2	2	microglia
3xC027	1504	684	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.465425531914894	9	9	5	microglia
3xC027	3517	1413	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.284333238555587	2	2	1	microglia
3xC027	2424	958	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.618811881188119	9	9	1	microglia
3xC027	889	442	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	1.46231721034871	6	6	6	microglia
3xC027	3675	1427	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.816326530612245	2	2	1	microglia
3xC027	2186	1123	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	2.37877401646844	2	2	2	microglia
3xC027	2570	1215	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.739299610894942	2	2	1	microglia
3xC027	2730	1291	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.0732600732600733	2	2	1	microglia
3xC027	2817	1324	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.958466453674121	13	13	1	activated microglia
3xC027	2057	963	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.0972289742343218	13	13	6	activated microglia
3xC027	2132	951	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.422138836772983	20	20	0	endothelial
3xC027	1054	596	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.94876660341556	4	4	2	microglia
3xC027	3693	1472	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	1.6246953696182	2	2	1	microglia
3xC027	2664	1091	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.112612612612613	13	13	6	activated microglia
3xC027	2800	1303	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.892857142857143	5	5	1	microglia
3xC027	2088	992	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.335249042145594	5	5	1	microglia
3xC027	3464	1510	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.779445727482679	2	2	1	microglia
3xC027	5202	1630	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	1.30718954248366	2	2	2	microglia
3xC027	592	351	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0	17	17	8	activated microglia
3xC027	1010	555	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.297029702970297	4	4	4	microglia
3xC027	1151	569	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.52128583840139	10	10	6	activated microglia
3xC027	2078	862	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.818094321462945	6	6	6	microglia
3xC027	2669	1210	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.412139378044211	2	2	1	microglia
3xC027	1465	753	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.614334470989761	9	9	3	microglia
3xC027	2177	1023	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	1.05649977032614	5	5	1	microglia
3xC027	1005	537	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	2.48756218905473	10	10	5	activated microglia
3xC027	2674	1170	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	1.08451757666417	2	2	1	microglia
3xC027	3095	1334	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.323101777059774	2	2	5	microglia
3xC027	2278	1068	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	1.31694468832309	5	5	1	microglia
3xC027	4883	1806	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.0819168543927913	13	13	6	activated microglia
3xC027	568	328	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	3.87323943661972	3	3	9	microglia
3xC027	2882	1235	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	1.14503816793893	2	2	1	microglia
3xC027	3884	1474	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.978372811534501	2	2	1	microglia
3xC027	670	361	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	2.23880597014925	6	6	6	microglia
3xC027	3330	1403	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	1.23123123123123	2	2	2	microglia
3xC027	749	426	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	3.07076101468625	3	3	9	microglia
3xC027	3642	1463	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	1.72981878088962	2	2	1	microglia
3xC027	3013	1254	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.962495851310986	2	2	1	microglia
3xC027	3854	1550	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	1.19356512714063	2	2	2	microglia
3xC027	986	555	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.304259634888438	5	5	1	microglia
3xC027	2345	1038	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.0426439232409382	5	5	1	microglia
3xC027	4439	1831	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.135165577832845	18	18	0	astrocyte
3xC027	2566	1110	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.0779423226812159	18	18	0	astrocyte
3xC027	564	335	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.177304964539007	18	18	0	astrocyte
3xC027	1122	474	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	1.33689839572193	6	6	6	microglia
3xC027	1559	744	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.192431045542014	14	14	6	S100a8/9
3xC027	573	335	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.523560209424084	17	17	6	activated microglia
3xC027	990	493	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.101010101010101	6	6	6	microglia
3xC027	745	446	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.402684563758389	5	5	2	microglia
3xC027	4708	1703	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.191163976210705	13	13	6	activated microglia
3xC027	1684	791	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.653206650831354	13	13	6	activated microglia
3xC027	611	316	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0	8	8	8	microglia
3xC027	2647	939	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.302228938420854	2	2	6	microglia
3xC027	4042	1507	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	1.03908955962395	2	2	1	microglia
3xC027	752	481	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.398936170212766	5	5	2	microglia
3xC027	882	456	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.113378684807256	6	6	6	microglia
3xC027	4016	1602	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.672310756972112	2	2	1	microglia
3xC027	1502	643	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.532623169107856	6	6	6	microglia
3xC027	584	334	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0	17	17	9	activated microglia
3xC027	1418	654	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.564174894217207	5	5	1	microglia
3xC027	1064	495	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	4.69924812030075	17	17	9	activated microglia
3xC027	4462	1699	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.582698341550874	2	2	1	microglia
3xC027	1355	595	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.885608856088561	4	4	3	microglia
3xC027	1459	729	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	1.09664153529815	9	9	9	microglia
3xC027	1257	624	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.875099443118536	5	5	1	microglia
3xC027	5103	1760	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.62708210856359	13	13	1	activated microglia
3xC027	2528	1105	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	2.53164556962025	2	2	2	microglia
3xC027	1748	768	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	3.4324942791762	3	3	9	microglia
3xC027	1658	791	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.663449939686369	18	18	0	astrocyte
3xC027	1535	783	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.0651465798045603	14	14	6	S100a8/9
3xC027	2576	1192	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	1.00931677018634	2	2	2	microglia
3xC027	3038	1293	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	1.38248847926267	2	2	1	microglia
3xC027	1276	652	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	3.44827586206897	4	4	2	microglia
3xC027	4766	1605	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.461603021401595	2	2	2	microglia
3xC027	1887	849	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.423953365129836	9	9	2	microglia
3xC027	990	433	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	1.41414141414141	3	3	9	microglia
3xC027	4220	1588	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.924170616113744	2	2	1	microglia
3xC027	2341	881	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.170867150790261	13	13	6	activated microglia
3xC027	3216	1222	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.342039800995025	5	5	1	microglia
3xC027	2558	1010	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	2.6192337763878	19	19	0	microglia
3xC027	1202	791	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	1.08153078202995	19	19	0	microglia
3xC027	1310	839	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.458015267175573	19	19	0	microglia
3xC027	1466	943	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.954979536152797	19	19	0	microglia
3xC027	1051	692	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.951474785918173	19	19	0	microglia
3xC027	1136	788	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.96830985915493	19	19	0	microglia
3xC027	1147	768	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.4359197907585	19	19	0	microglia
3xC027	1220	822	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.573770491803279	19	19	0	microglia
3xC027	1342	883	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	1.19225037257824	19	19	0	microglia
3xC027	1708	1102	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.936768149882904	19	19	0	microglia
3xC027	1324	850	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.453172205438067	19	19	0	microglia
3xC027	1480	957	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.472972972972973	19	19	0	microglia
3xC027	1304	867	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.383435582822086	19	19	0	microglia
3xC027	1465	948	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.546075085324232	19	19	0	microglia
3xC027	1305	855	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.53639846743295	19	19	0	microglia
3xC027	1581	1019	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.759013282732448	19	19	0	microglia
3xC027	1267	862	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.631412786108919	19	19	0	microglia
3xC027	1244	329	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	1.44694533762058	12	12	5	microglia
3xC027	1115	679	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.896860986547085	4	4	1	microglia
3xC027	667	355	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	1.64917541229385	8	8	6	microglia
3xC027	511	320	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.391389432485323	8	8	8	microglia
3xC027	1085	601	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	1.75115207373272	4	4	2	microglia
3xC027	548	343	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	1.09489051094891	11	11	6	activated microglia
3xC027	1253	723	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.877893056664006	9	9	2	microglia
3xC027	1032	604	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	1.06589147286822	10	10	1	activated microglia
3xC027	672	389	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0	3	3	9	microglia
3xC027	1021	619	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	1.17531831537708	4	4	2	microglia
3xC027	1109	663	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.36068530207394	4	4	1	microglia
3xC027	1154	717	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	1.99306759098787	4	4	1	microglia
3xC027	1072	670	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.652985074626866	10	10	6	activated microglia
3xC027	1257	747	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.477326968973747	9	9	2	microglia
3xC027	992	550	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.504032258064516	10	10	6	activated microglia
3xC027	1238	727	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.888529886914378	9	9	2	microglia
3xC027	583	345	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.857632933104631	12	12	5	microglia
3xC027	1168	618	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.171232876712329	3	3	9	microglia
3xC027	1237	731	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	1.13177041228779	10	10	1	activated microglia
3xC027	1106	659	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.904159132007233	10	10	1	activated microglia
3xC027	814	471	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.245700245700246	20	20	0	endothelial
3xC027	554	313	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.36101083032491	6	6	6	microglia
3xC027	711	393	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.843881856540084	12	12	1	microglia
3xC027	1176	654	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.595238095238095	4	4	1	microglia
3xC027	1158	661	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.949913644214162	4	4	2	microglia
3xC027	789	420	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.887198986058302	6	6	6	microglia
3xC027	1485	634	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.336700336700337	10	10	6	activated microglia
3xC027	678	338	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	2.06489675516224	6	6	6	microglia
3xC027	603	369	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.165837479270315	3	3	9	microglia
3xC027	1012	542	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.494071146245059	5	5	5	microglia
3xC027	1042	645	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.383877159309021	4	4	1	microglia
3xC027	528	329	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.189393939393939	12	12	9	microglia
3xC027	1029	601	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.485908649173955	4	4	2	microglia
3xC027	555	344	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	1.62162162162162	3	3	9	microglia
3xC027	1116	684	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.716845878136201	9	9	9	microglia
3xC027	1150	703	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.869565217391304	4	4	1	microglia
3xC027	662	374	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	6.49546827794562	3	3	9	microglia
3xC027	590	305	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.338983050847458	1	1	8	microglia
3xC027	1159	699	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.258843830888697	10	10	1	activated microglia
3xC027	622	333	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.482315112540193	6	6	6	microglia
3xC027	603	311	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.995024875621891	8	8	6	microglia
3xC027	868	514	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.691244239631336	3	3	9	microglia
3xC027	960	545	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.208333333333333	5	5	1	microglia
3xC027	927	572	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.862998921251348	3	3	2	microglia
3xC027	856	520	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	1.4018691588785	3	3	9	microglia
3xC027	743	501	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.942126514131898	18	18	0	astrocyte
3xC027	1233	743	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.32441200324412	9	9	1	microglia
3xC027	1133	688	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.264783759929391	9	9	9	microglia
3xC027	1025	612	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.48780487804878	4	4	2	microglia
3xC027	824	473	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0	3	3	9	microglia
3xC027	517	313	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	2.12765957446809	12	12	3	microglia
3xC027	674	356	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	5.93471810089021	8	8	8	microglia
3xC027	1017	587	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.983284169124877	4	4	2	microglia
3xC027	1174	784	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	1.0221465076661	9	9	2	microglia
3xC027	1322	615	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	1.43721633888048	4	4	2	microglia
3xC027	1255	659	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.398406374501992	4	4	1	microglia
3xC027	586	312	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0	8	8	6	microglia
3xC027	676	357	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.739644970414201	12	12	3	microglia
3xC027	1320	659	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	3.25757575757576	10	10	5	activated microglia
3xC027	1254	652	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0	3	3	2	microglia
3xC027	1006	594	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.099403578528827	10	10	6	activated microglia
3xC027	1217	710	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.657354149548069	5	5	1	microglia
3xC027	794	457	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	1.13350125944584	3	3	9	microglia
3xC027	1045	619	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	1.24401913875598	4	4	1	microglia
3xC027	912	484	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.328947368421053	6	6	6	microglia
3xC027	519	318	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.963391136801541	8	8	8	microglia
3xC027	824	418	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.970873786407767	6	6	6	microglia
3xC027	1067	543	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.656044985941893	10	10	6	activated microglia
3xC027	526	322	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	1.14068441064639	12	12	5	microglia
3xC027	501	314	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0	3	3	9	microglia
3xC027	662	364	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.906344410876133	6	6	6	microglia
3xC027	1054	634	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.094876660341556	14	14	1	S100a8/9
3xC027	1209	722	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.165425971877585	19	19	0	microglia
3xC027	742	479	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	1.75202156334232	20	20	0	endothelial
3xC027	1094	657	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.274223034734918	9	9	2	microglia
3xC027	1180	708	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	1.61016949152542	9	9	2	microglia
3xC027	1167	641	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	2.31362467866324	10	10	1	activated microglia
3xC027	905	529	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.662983425414365	20	20	0	endothelial
3xC027	869	472	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	4.25776754890679	3	3	9	microglia
3xC027	800	497	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	1.125	3	3	9	microglia
3xC027	1091	566	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	1.92483959670027	10	10	6	activated microglia
3xC027	911	553	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	2.08562019758507	3	3	9	microglia
3xC027	1101	649	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.36330608537693	5	5	1	microglia
3xC027	569	318	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	1.75746924428823	3	3	9	microglia
3xC027	726	420	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.68870523415978	3	3	3	microglia
3xC027	574	361	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.696864111498258	12	12	3	microglia
3xC027	1172	655	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.426621160409556	5	5	1	microglia
3xC027	1160	703	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	1.37931034482759	4	4	1	microglia
3xC027	735	459	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.136054421768707	10	10	6	activated microglia
3xC027	559	314	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	1.25223613595707	3	3	9	microglia
3xC027	1052	604	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.190114068441065	10	10	6	activated microglia
3xC027	1162	615	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.0860585197934596	4	4	1	microglia
3xC027	741	404	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.269905533063428	18	18	0	astrocyte
3xC027	642	372	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.311526479750779	3	3	9	microglia
3xC027	1095	590	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.639269406392694	4	4	1	microglia
3xC027	999	573	Female	Cortex	3X027	3xTg	24 month	SC	3xTg_24mo	0.900900900900901	4	4	1	microglia
